.venv\Scripts\activateReviewID,CustomerID,ProductID,ReviewDate,Rating,ReviewText,SentimentScore,SentimentCategory,SentimentBucket,Issue_Type
511,55,15,01-04-2025,1,Not    worth  the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
512,11,1,15-01-2025,3,Shipping  was  fast  and  the  item  was  well-packaged.,0,Neutral,-1.0 to -0.5,
513,21,3,09-11-2025,5,Amazing  value    for  the  price.,0.7351,Positive,0.5 to 1.0,
514,72,15,18-06-2023,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0,Quality & Performance
515,89,3,06-12-2024,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
516,46,18,03-01-2025,4,The  quality    is  top-notch.,0,Positive,-1.0 to -0.5,
517,29,4,30-03-2024,5,"Great  purchase,  very    satisfied.",0.8016,Positive,0.5 to 1.0,
518,17,12,27-04-2024,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.01 to 0.49,
519,58,4,06-03-2023,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
520,63,1,24-08-2024,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
521,47,5,31-03-2024,2,Product  did  not  meet  my  expectations.,0,Negative,-1.0 to -0.5,Quality & Performance
522,8,10,04-08-2023,1,Product    did  not  meet  my  expectations.,0,Negative,-1.0 to -0.5,Quality & Performance
523,8,12,07-12-2023,5,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
524,27,4,01-09-2025,4,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
525,1,1,23-11-2023,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
526,74,3,20-05-2025,3,"Good    quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
527,27,14,03-07-2024,3,Not  worth    the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
528,81,16,09-11-2024,5,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
529,19,11,05-05-2025,4,Five  stars    for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
530,48,10,24-11-2025,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
531,65,3,21-07-2024,5,Exceeded  my  expectations!,0,Positive,-1.0 to -0.5,
532,6,6,30-05-2023,5,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
533,92,6,06-04-2024,4,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
534,41,2,02-07-2025,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
535,85,13,25-03-2023,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
536,33,19,29-12-2024,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
537,8,9,11-03-2023,4,Shipping  was  fast  and  the  item    was  well-packaged.,0,Positive,-1.0 to -0.5,
538,29,16,12-11-2025,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.01 to 0.49,
539,74,17,02-12-2024,4,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
540,28,18,09-12-2025,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
541,73,20,08-08-2025,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
542,49,5,11-07-2023,1,"Not    satisfied,  the  product  broke  after  a  week.",-0.6288,Negative,-1.0 to -0.5,Quality & Performance
543,64,17,31-10-2023,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,
544,65,6,29-10-2023,5,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
545,45,13,11-06-2024,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
546,33,1,14-11-2024,5,Exceeded  my  expectations!,0,Positive,-1.0 to -0.5,
547,28,11,28-05-2024,1,The  product  arrived  late.,0,Negative,-1.0 to -0.5,Service & Logistics
548,40,12,11-01-2023,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0,
549,73,15,06-04-2025,4,Five  stars  for  the  quick    delivery.,0,Positive,-1.0 to -0.5,
550,51,12,07-10-2024,3,Shipping  was  fast  and  the  item  was  well-packaged.,0,Neutral,-1.0 to -0.5,
551,45,2,17-04-2025,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
552,68,1,28-07-2023,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
553,60,20,26-04-2025,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
554,18,1,16-08-2024,2,The  product  arrived  late.,0,Negative,-1.0 to -0.5,Service & Logistics
555,69,18,24-11-2025,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
556,91,6,04-01-2025,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
557,55,10,28-07-2024,3,"Great  purchase,    very  satisfied.",0.8016,Mixed Positive,0.5 to 1.0,
558,83,13,11-02-2025,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
559,46,12,16-05-2024,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
560,24,6,08-11-2024,5,Exceeded  my  expectations!,0,Positive,-1.0 to -0.5,
561,6,5,27-02-2025,1,The  product  stopped  working  after  a  month.,-0.2263,Negative,-0.49 to 0.0,Quality & Performance
562,41,5,25-02-2024,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
563,86,13,27-02-2025,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.01 to 0.49,
564,9,12,13-10-2025,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
565,60,20,30-06-2024,1,"Terrible  customer  service,  would  not    buy  again.",-0.4767,Negative,-0.49 to 0.0,Service & Logistics
566,89,10,15-08-2025,4,Five    stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
567,78,16,21-02-2024,5,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
568,17,13,04-08-2024,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
569,58,9,17-07-2024,5,Exceeded  my    expectations!,0,Positive,-1.0 to -0.5,
570,50,15,29-04-2025,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
571,2,8,15-10-2024,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
572,37,16,23-04-2025,4,"Great  purchase,  very    satisfied.",0.8016,Positive,0.5 to 1.0,
573,57,8,27-04-2024,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
574,72,9,13-10-2025,5,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
575,93,14,19-09-2025,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
576,71,9,04-10-2025,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0,
577,65,9,18-04-2024,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
578,32,15,01-08-2023,5,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
579,24,8,16-01-2024,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.01 to 0.49,
580,48,1,15-04-2025,3,"Average    experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
581,69,18,19-03-2024,4,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
582,65,9,29-01-2023,5,Exceeded  my    expectations!,0,Positive,-1.0 to -0.5,
583,88,8,03-07-2025,5,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
584,70,20,04-12-2024,4,Exceeded  my  expectations!,0,Positive,-1.0 to -0.5,
585,87,12,23-10-2025,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
586,7,17,11-04-2023,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
587,31,17,31-08-2025,3,Not  worth    the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
588,39,18,03-09-2025,3,Shipping  was  fast  and  the  item  was  well-packaged.,0,Neutral,-1.0 to -0.5,
589,64,4,21-03-2024,3,Not    worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
590,27,4,13-09-2024,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
591,65,12,29-10-2024,5,Five  stars    for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
592,100,1,18-01-2025,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
593,62,8,12-06-2025,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,
594,14,4,01-10-2025,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
595,46,5,18-09-2025,4,Exceeded    my  expectations!,0,Positive,-1.0 to -0.5,
596,48,15,27-06-2025,3,"Good  quality,  but  could    be  cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
597,11,1,07-09-2025,5,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
598,3,2,04-08-2023,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0,
599,94,19,01-08-2025,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
600,65,3,11-01-2025,2,Not  worth    the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
601,25,11,31-07-2025,5,Amazing    value  for  the  price.,0.7351,Positive,0.5 to 1.0,
602,56,8,08-02-2023,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
603,88,4,02-07-2024,5,Exceeded  my  expectations!,0,Positive,-1.0 to -0.5,
604,87,2,10-06-2023,3,"Average  experience,  nothing    special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
605,1,3,17-06-2023,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
606,48,8,14-10-2023,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,
607,25,14,07-07-2025,3,"Great  purchase,  very  satisfied.",0.8016,Mixed Positive,0.5 to 1.0,
608,7,9,21-03-2023,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
609,40,10,23-10-2025,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
610,69,3,29-01-2025,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
611,6,4,06-12-2023,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0,Quality & Performance
612,38,2,17-06-2025,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
613,48,12,10-02-2025,3,"The  product  is  okay,  but  the  instructions    were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
614,23,2,20-01-2025,3,"I  love  this  product,  will  buy  again!",0.6696,Mixed Positive,0.5 to 1.0,
615,98,1,08-01-2025,5,"Excellent    product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,
616,38,20,14-11-2023,5,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
617,29,15,22-12-2025,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
618,45,7,21-08-2024,4,Shipping  was  fast  and  the  item    was  well-packaged.,0,Positive,-1.0 to -0.5,
619,68,14,06-12-2023,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
620,100,1,22-10-2024,5,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
621,70,14,13-05-2025,2,The  product  arrived  late.,0,Negative,-1.0 to -0.5,Service & Logistics
622,30,4,22-12-2025,4,The  quality    is  top-notch.,0,Positive,-1.0 to -0.5,
623,5,1,15-06-2025,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
624,82,14,28-11-2023,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
625,32,10,20-02-2023,5,"Great  purchase,  very    satisfied.",0.8016,Positive,0.5 to 1.0,
626,38,11,18-12-2025,5,Exceeded  my  expectations!,0,Positive,-1.0 to -0.5,
627,18,6,26-06-2023,5,Amazing  value  for    the  price.,0.7351,Positive,0.5 to 1.0,
628,22,4,30-08-2025,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
629,16,20,28-07-2024,5,Exceeded  my    expectations!,0,Positive,-1.0 to -0.5,
630,31,10,14-08-2024,4,The  quality  is    top-notch.,0,Positive,-1.0 to -0.5,
631,73,12,30-10-2024,4,"Good  quality,  but  could  be    cheaper.",0.2382,Positive,0.01 to 0.49,
632,40,20,24-02-2023,3,"Average  experience,    nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
633,52,3,26-12-2023,2,The    product  arrived  late.,0,Negative,-1.0 to -0.5,Service & Logistics
634,27,13,25-02-2024,4,"Good  quality,  but  could  be    cheaper.",0.2382,Positive,0.01 to 0.49,
635,85,16,22-02-2023,3,"The  product  is  okay,  but  the  instructions  were    unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
636,37,13,18-12-2023,4,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
637,17,7,21-08-2024,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
638,63,16,23-08-2025,2,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Negative,0.01 to 0.49,Quality & Performance
639,14,12,07-07-2024,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0,
640,23,14,09-08-2024,3,"The  product  is  okay,    but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
641,58,9,05-01-2024,1,I  had  a  bad  experience  with  this  product.,-0.5423,Negative,-1.0 to -0.5,Quality & Performance
642,53,17,28-04-2025,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0,Quality & Performance
643,89,16,07-01-2024,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,
644,97,10,25-11-2023,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
645,23,20,02-11-2023,5,Customer  support    was  very  helpful.,0.6997,Positive,0.5 to 1.0,
646,75,2,09-10-2023,5,"I    love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
647,68,2,03-01-2023,4,Customer  support  was    very  helpful.,0.6997,Positive,0.5 to 1.0,
648,76,5,19-03-2023,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
649,8,17,05-02-2025,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
650,28,3,08-11-2024,4,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
651,38,9,10-09-2024,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.01 to 0.49,
652,39,19,06-05-2025,5,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
653,66,16,14-01-2025,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0,
654,46,8,01-01-2023,1,The  color  was  different  from  what  was  shown.,0,Negative,-1.0 to -0.5,Quality & Performance
655,63,16,06-04-2023,4,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
656,17,11,22-07-2024,3,"Good  quality,    but  could  be  cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
657,35,11,18-10-2025,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,
658,3,18,16-06-2025,1,Not  worth  the    money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
659,29,20,16-03-2023,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,
660,62,5,06-10-2023,5,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
661,40,18,20-09-2025,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0,Quality & Performance
662,15,5,24-03-2025,4,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
663,23,10,26-05-2025,5,"Excellent  product,  highly    recommend!",0.7773,Positive,0.5 to 1.0,
664,31,16,11-08-2025,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
665,99,12,03-01-2024,2,Product  did  not  meet  my  expectations.,0,Negative,-1.0 to -0.5,Quality & Performance
666,53,19,25-05-2024,3,Not    worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
667,80,14,08-01-2024,4,The  quality    is  top-notch.,0,Positive,-1.0 to -0.5,
668,55,4,25-04-2024,5,"Excellent  product,    highly  recommend!",0.7773,Positive,0.5 to 1.0,
669,19,19,31-12-2025,4,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
670,53,13,31-03-2024,5,The  build  quality  is    impressive.,0.5106,Positive,0.5 to 1.0,
671,24,5,28-03-2023,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
672,95,14,15-02-2025,5,"Great    purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
673,74,12,16-10-2025,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
674,29,1,30-08-2023,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
675,24,9,07-02-2025,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
676,6,12,14-03-2024,5,The  build  quality  is    impressive.,0.5106,Positive,0.5 to 1.0,
677,6,17,29-03-2024,4,Five    stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
678,49,9,19-05-2025,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
679,10,8,29-09-2025,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
680,60,20,12-06-2025,4,Exceeded  my    expectations!,0,Positive,-1.0 to -0.5,
681,48,16,21-03-2024,5,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
682,80,11,05-01-2023,1,"Not  satisfied,  the  product  broke  after  a  week.",-0.6288,Negative,-1.0 to -0.5,Quality & Performance
683,22,10,06-04-2025,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
684,92,12,12-01-2025,2,Product  did  not  meet  my  expectations.,0,Negative,-1.0 to -0.5,Quality & Performance
685,86,14,22-03-2024,1,The  color  was  different  from  what  was  shown.,0,Negative,-1.0 to -0.5,Quality & Performance
686,31,17,09-05-2023,5,"I    love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
687,86,17,16-07-2023,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
688,32,12,07-07-2025,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
689,34,16,23-04-2025,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
690,61,19,11-10-2023,4,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
691,40,7,27-07-2024,3,Five  stars  for  the  quick  delivery.,0,Neutral,-1.0 to -0.5,
692,64,10,22-12-2023,3,Not  worth  the    money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
693,58,10,31-08-2023,5,The  build  quality  is    impressive.,0.5106,Positive,0.5 to 1.0,
694,27,13,05-07-2024,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
695,13,14,15-09-2023,4,Customer  support    was  very  helpful.,0.6997,Positive,0.5 to 1.0,
696,48,11,07-10-2023,4,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
697,13,7,21-09-2024,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
698,4,18,28-06-2023,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
699,42,19,30-01-2023,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
700,14,2,23-11-2023,4,"I    love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
701,68,4,02-01-2023,5,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
702,92,3,06-02-2025,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
703,3,16,17-04-2024,5,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
704,8,20,26-09-2024,5,Exceeded  my  expectations!,0,Positive,-1.0 to -0.5,
705,88,11,25-05-2025,5,Exceeded    my  expectations!,0,Positive,-1.0 to -0.5,
706,75,5,03-01-2024,5,Exceeded  my    expectations!,0,Positive,-1.0 to -0.5,
707,96,16,08-08-2024,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
708,70,17,20-01-2024,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,
709,1,16,25-02-2023,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
710,88,7,26-09-2025,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
711,39,12,07-12-2023,5,"Excellent    product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,
712,53,17,17-09-2024,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
713,55,12,12-12-2024,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
714,76,2,11-01-2023,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.01 to 0.49,
715,13,2,26-03-2024,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
716,64,2,12-08-2023,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
717,82,1,07-03-2025,5,Exceeded  my  expectations!,0,Positive,-1.0 to -0.5,
718,30,20,19-05-2023,1,"Terrible  customer  service,  would  not  buy  again.",-0.4767,Negative,-0.49 to 0.0,Service & Logistics
719,24,4,03-12-2025,2,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Negative,-0.49 to 0.0,Quality & Performance
720,41,4,05-08-2025,5,Shipping  was  fast  and  the  item  was    well-packaged.,0,Positive,-1.0 to -0.5,
721,4,15,25-09-2024,2,Not    worth  the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
722,68,16,14-10-2025,4,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
723,84,7,22-11-2023,2,The  product  arrived  late.,0,Negative,-1.0 to -0.5,Service & Logistics
724,31,3,21-01-2024,4,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
725,13,6,30-09-2025,4,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
726,33,20,16-10-2024,5,Customer  support  was    very  helpful.,0.6997,Positive,0.5 to 1.0,
727,39,1,24-09-2025,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
728,30,1,23-08-2024,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
729,99,9,17-03-2023,1,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
730,67,6,15-01-2025,4,The  quality  is    top-notch.,0,Positive,-1.0 to -0.5,
731,4,7,13-07-2023,5,The  build    quality  is  impressive.,0.5106,Positive,0.5 to 1.0,
732,56,20,02-03-2025,4,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,
733,75,13,07-11-2024,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
734,63,2,10-03-2024,5,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
735,22,15,02-03-2024,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
736,72,6,17-10-2023,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,
737,45,15,11-10-2023,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
738,3,12,22-08-2025,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.01 to 0.49,
739,70,18,05-07-2023,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
740,33,5,05-02-2025,2,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Negative,0.01 to 0.49,Quality & Performance
741,3,9,24-05-2025,3,Not    worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
742,84,7,03-03-2025,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
743,89,3,15-05-2023,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
744,63,19,31-03-2023,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
745,85,12,17-05-2024,5,Exceeded  my  expectations!,0,Positive,-1.0 to -0.5,
746,24,13,28-03-2024,5,"I  love    this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
747,84,1,27-04-2023,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
748,100,13,15-09-2025,3,"Great  purchase,    very  satisfied.",0.8016,Mixed Positive,0.5 to 1.0,
749,64,13,28-06-2025,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
750,3,5,20-06-2024,4,The    quality  is  top-notch.,0,Positive,-1.0 to -0.5,
751,58,17,11-07-2025,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
752,7,12,11-10-2024,1,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
753,94,4,29-01-2023,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,
754,55,11,11-07-2025,4,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
755,27,15,31-03-2024,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
756,94,8,25-03-2025,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.01 to 0.49,
757,8,13,27-09-2023,4,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
758,53,1,23-05-2024,2,"Average  experience,  nothing    special.",-0.3089,Negative,-0.49 to 0.0,Quality & Performance
759,21,16,13-12-2024,2,Product  did  not  meet  my  expectations.,0,Negative,-1.0 to -0.5,Quality & Performance
760,100,5,18-12-2025,3,Not    worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
761,49,16,17-03-2025,3,Customer  support  was  very  helpful.,0.6997,Mixed Positive,0.5 to 1.0,
762,39,13,31-05-2025,4,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
763,54,16,16-08-2023,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
764,84,11,08-07-2024,1,"Terrible  customer  service,  would  not  buy  again.",-0.4767,Negative,-0.49 to 0.0,Service & Logistics
765,74,18,11-12-2024,1,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0,Quality & Performance
