ReviewID,CustomerID,ProductID,ProductName,ReviewDate,Rating,ReviewText,BERT_SentimentScore,SentimentBucket,IssueType,IssueConfidence
455,79,20,Boxing Gloves,2024-07-30,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
456,2,1,Running Shoes,2024-01-09,2,Product  did  not  meet  my  expectations.,-0.9997606873512268,Negative,quality,0.2876
457,29,1,Running Shoes,2024-12-12,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
458,42,20,Boxing Gloves,2025-07-05,4,Very durable and performs well for daily use.,0.9998507499694824,Positive,quality,0.4388
459,90,17,Surfboard,2023-06-16,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
460,92,16,Kayak,2025-08-09,4,"Average quality, delivery was slightly delayed.",-0.998961329460144,Mixed Positive,support,0.2442
461,66,5,Soccer Ball,2025-10-11,4,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
462,85,14,Cycling Helmet,2023-02-02,5,The    build  quality  is  impressive.,0.999881386756897,Positive,quality,0.4293
463,5,2,Fitness Tracker,2025-11-02,3,"Great  purchase,  very    satisfied.",0.9998626708984376,Mixed Positive,support,0.2698
464,73,11,Ski Boots,2024-05-28,4,"Great  purchase,  very    satisfied.",0.9998626708984376,Positive,support,0.2698
465,43,12,Ice Skates,2025-12-14,1,Disappointed    with  the  performance.,-0.9997925162315368,Negative,support,0.248
466,49,16,Kayak,2023-02-16,5,Packaging was adequate and delivery was timely.,0.9997827410697936,Positive,packaging,0.3048
467,29,16,Kayak,2023-07-16,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
468,12,12,Ice Skates,2024-01-09,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive,quality,0.2978
469,54,13,Swim Goggles,2023-10-06,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
470,46,1,Running Shoes,2025-10-24,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
471,88,4,Dumbbells,2024-04-26,5,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
472,69,8,Football Helmet,2024-12-05,4,Packaging was adequate and delivery was timely.,0.9997827410697936,Positive,packaging,0.3048
473,7,19,Hockey Stick,2024-08-03,1,The  product  arrived  late.,-0.998403251171112,Negative,delivery,0.2442
474,47,20,Boxing Gloves,2025-05-31,3,"Average product, quality is fine but price feels slightly high.",0.9017502069473268,Mixed Positive,quality,0.336
475,74,20,Boxing Gloves,2023-04-18,4,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
476,54,10,Golf Clubs,2023-12-12,4,Customer  support    was  very  helpful.,0.9991816878318788,Positive,support,0.3455
477,91,10,Golf Clubs,2025-04-25,4,The    quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
478,79,6,Tennis Racket,2023-07-23,5,The  build  quality  is  impressive.,0.999881386756897,Positive,quality,0.4293
479,7,13,Swim Goggles,2024-12-28,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
480,90,9,Baseball Glove,2023-07-22,5,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
481,21,2,Fitness Tracker,2024-12-02,4,Packaging was adequate and delivery was timely.,0.9997827410697936,Positive,packaging,0.3048
482,49,10,Golf Clubs,2025-07-11,5,Amazing  value  for  the  price.,0.9998892545700072,Positive,pricing,0.3689
483,28,20,Boxing Gloves,2024-06-29,2,The  product  arrived  late.,-0.998403251171112,Negative,delivery,0.2442
484,36,10,Golf Clubs,2023-08-22,1,The  product  arrived  late.,-0.998403251171112,Negative,delivery,0.2442
485,66,18,Volleyball,2025-06-10,5,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
486,44,3,Yoga Mat,2024-01-20,3,"It performs the basic function, but I expected better finishing and comfort.",-0.9803825616836548,Mixed Negative,quality,0.2989
487,78,3,Yoga Mat,2025-05-01,1,I  had  a  bad  experience  with  this  product.,-0.9998112320899964,Negative,quality,0.2421
488,89,12,Ice Skates,2025-02-24,5,Exceeded  my  expectations!,0.9995620846748352,Positive,support,0.226
489,15,8,Football Helmet,2023-11-09,4,Five  stars    for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
490,46,11,Ski Boots,2025-07-05,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
491,59,6,Tennis Racket,2023-06-22,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
492,94,20,Boxing Gloves,2025-03-19,2,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Negative,quality,0.2548
493,26,2,Fitness Tracker,2024-07-16,5,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
494,2,13,Swim Goggles,2025-05-25,5,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
495,56,7,Basketball,2023-04-26,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
496,87,1,Running Shoes,2024-01-29,5,Exceeded  my  expectations!,0.9995620846748352,Positive,support,0.226
497,90,6,Tennis Racket,2024-02-21,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
498,81,17,Surfboard,2025-01-17,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
499,72,6,Tennis Racket,2024-08-26,4,Packaging was adequate and delivery was timely.,0.9997827410697936,Positive,packaging,0.3048
500,57,9,Baseball Glove,2025-12-20,2,"Average product, works fine but feels slightly overpriced.",-0.9987505674362184,Negative,quality,0.4239
501,39,12,Ice Skates,2023-12-01,4,Customer  support  was    very  helpful.,0.9991816878318788,Positive,support,0.3455
502,5,1,Running Shoes,2025-11-10,2,Product    did  not  meet  my  expectations.,-0.9997606873512268,Negative,quality,0.2876
503,5,16,Kayak,2024-07-03,2,Product  did  not  meet    my  expectations.,-0.9997606873512268,Negative,quality,0.2876
504,35,8,Football Helmet,2024-01-18,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
505,82,2,Fitness Tracker,2024-07-11,5,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
506,80,8,Football Helmet,2025-10-19,2,"Average  experience,    nothing  special.",-0.9992826581001282,Negative,support,0.2637
507,66,3,Yoga Mat,2024-12-10,3,Customer  support    was  very  helpful.,0.9991816878318788,Mixed Positive,support,0.3455
508,64,14,Cycling Helmet,2025-01-19,3,"Good  quality,  but  could  be    cheaper.",0.955940008163452,Mixed Positive,quality,0.3168
509,5,11,Ski Boots,2024-05-25,5,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
510,20,6,Tennis Racket,2024-11-05,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
511,55,15,Climbing Rope,2025-04-01,1,Not    worth  the  money.,-0.9998021721839904,Negative,pricing,0.2816
512,11,1,Running Shoes,2025-01-15,3,The product reached without any damage.,0.9913528561592102,Mixed Positive,packaging,0.2376
513,21,3,Yoga Mat,2025-11-09,5,Amazing  value    for  the  price.,0.9998892545700072,Positive,pricing,0.3689
514,72,15,Climbing Rope,2023-06-18,2,"Average  experience,  nothing  special.",-0.9992826581001282,Negative,support,0.2637
515,89,3,Yoga Mat,2024-12-06,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
516,46,18,Volleyball,2025-01-03,4,The  quality    is  top-notch.,0.9998470544815063,Positive,quality,0.3895
517,29,4,Dumbbells,2024-03-30,5,"Great  purchase,  very    satisfied.",0.9998626708984376,Positive,support,0.2698
518,17,12,Ice Skates,2024-04-27,4,Very durable and performs well for daily use.,0.9998507499694824,Positive,quality,0.4388
519,58,4,Dumbbells,2023-03-06,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
520,63,1,Running Shoes,2024-08-24,3,"Average quality, delivery was slightly delayed.",-0.998961329460144,Mixed Negative,support,0.2442
521,47,5,Soccer Ball,2024-03-31,2,Product  did  not  meet  my  expectations.,-0.9997606873512268,Negative,quality,0.2876
522,8,10,Golf Clubs,2023-08-04,1,Product    did  not  meet  my  expectations.,-0.9997606873512268,Negative,quality,0.2876
523,8,12,Ice Skates,2023-12-07,5,Packaging was adequate and delivery was timely.,0.9997827410697936,Positive,packaging,0.3048
524,27,4,Dumbbells,2025-09-01,4,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
525,1,1,Running Shoes,2023-11-23,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
526,74,3,Yoga Mat,2025-05-20,3,"Good    quality,  but  could  be  cheaper.",0.955940008163452,Mixed Positive,quality,0.3168
527,27,14,Cycling Helmet,2024-07-03,3,Not  worth    the  money.,-0.9998021721839904,Mixed Negative,pricing,0.2816
528,81,16,Kayak,2024-11-09,5,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
529,19,11,Ski Boots,2025-05-05,4,The product arrived within the expected timeframe.,0.6194601058959961,Positive,quality,0.2405
530,48,10,Golf Clubs,2025-11-24,5,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
531,65,3,Yoga Mat,2024-07-21,5,Exceeded  my  expectations!,0.9995620846748352,Positive,support,0.226
532,6,6,Tennis Racket,2023-05-30,5,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
533,92,6,Tennis Racket,2024-04-06,4,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
534,41,2,Fitness Tracker,2025-07-02,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
535,85,13,Swim Goggles,2023-03-25,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
536,33,19,Hockey Stick,2024-12-29,2,"Average product, works fine but feels slightly overpriced.",-0.9987505674362184,Negative,quality,0.4239
537,8,9,Baseball Glove,2023-03-11,4,Shipping  was  fast  and  the  item    was  well-packaged.,0.9998056292533876,Positive,delivery,0.2728
538,29,16,Kayak,2025-11-12,4,"Average quality, delivery was slightly delayed.",-0.998961329460144,Mixed Positive,support,0.2442
539,74,17,Surfboard,2024-12-02,4,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
540,28,18,Volleyball,2025-12-09,3,"Average product, quality is fine but price feels slightly high.",0.9017502069473268,Mixed Positive,quality,0.336
541,73,20,Boxing Gloves,2025-08-08,5,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
542,49,5,Soccer Ball,2023-07-11,1,"Not    satisfied,  the  product  broke  after  a  week.",-0.9994804263114928,Negative,delivery,0.2272
543,64,17,Surfboard,2023-10-31,5,The  build  quality  is  impressive.,0.999881386756897,Positive,quality,0.4293
544,65,6,Tennis Racket,2023-10-29,5,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
545,45,13,Swim Goggles,2024-06-11,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
546,33,1,Running Shoes,2024-11-14,5,Exceeded  my  expectations!,0.9995620846748352,Positive,support,0.226
547,28,11,Ski Boots,2024-05-28,1,The  product  arrived  late.,-0.998403251171112,Negative,delivery,0.2442
548,40,12,Ice Skates,2023-01-11,5,Amazing  value  for  the  price.,0.9998892545700072,Positive,pricing,0.3689
549,73,15,Climbing Rope,2025-04-06,4,Five  stars  for  the  quick    delivery.,0.9993364214897156,Positive,support,0.2803
550,51,12,Ice Skates,2024-10-07,3,Packaging was adequate and delivery was timely.,0.9997827410697936,Mixed Positive,packaging,0.3048
551,45,2,Fitness Tracker,2025-04-17,3,Very durable and performs well for daily use.,0.9998507499694824,Mixed Positive,quality,0.4388
552,68,1,Running Shoes,2023-07-28,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
553,60,20,Boxing Gloves,2025-04-26,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
554,18,1,Running Shoes,2024-08-16,2,The  product  arrived  late.,-0.998403251171112,Negative,delivery,0.2442
555,69,18,Volleyball,2025-11-24,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
556,91,6,Tennis Racket,2025-01-04,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
557,55,10,Golf Clubs,2024-07-28,3,"Great  purchase,    very  satisfied.",0.9998626708984376,Mixed Positive,support,0.2698
558,83,13,Swim Goggles,2025-02-11,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
559,46,12,Ice Skates,2024-05-16,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
560,24,6,Tennis Racket,2024-11-08,5,Exceeded  my  expectations!,0.9995620846748352,Positive,support,0.226
561,6,5,Soccer Ball,2025-02-27,1,The  product  stopped  working  after  a  month.,-0.999716579914093,Negative,quality,0.3017
562,41,5,Soccer Ball,2024-02-25,3,"It performs the basic function, but I expected better finishing and comfort.",-0.9803825616836548,Mixed Negative,quality,0.2989
563,86,13,Swim Goggles,2025-02-27,4,Very durable and performs well for daily use.,0.9998507499694824,Positive,quality,0.4388
564,9,12,Ice Skates,2025-10-13,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
565,60,20,Boxing Gloves,2024-06-30,1,"Terrible  customer  service,  would  not    buy  again.",-0.9995811581611632,Negative,support,0.3011
566,89,10,Golf Clubs,2025-08-15,4,Five    stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
567,78,16,Kayak,2024-02-21,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.9998056292533876,Positive,delivery,0.2728
568,17,13,Swim Goggles,2024-08-04,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
569,58,9,Baseball Glove,2024-07-17,5,Exceeded  my    expectations!,0.9995620846748352,Positive,support,0.226
570,50,15,Climbing Rope,2025-04-29,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
571,2,8,Football Helmet,2024-10-15,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637
572,37,16,Kayak,2025-04-23,4,"Great  purchase,  very    satisfied.",0.9998626708984376,Positive,support,0.2698
573,57,8,Football Helmet,2024-04-27,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
574,72,9,Baseball Glove,2025-10-13,5,Packaging was adequate and delivery was timely.,0.9997827410697936,Positive,packaging,0.3048
575,93,14,Cycling Helmet,2025-09-19,5,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
576,71,9,Baseball Glove,2025-10-04,5,Amazing  value  for  the  price.,0.9998892545700072,Positive,pricing,0.3689
577,65,9,Baseball Glove,2024-04-18,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
578,32,15,Climbing Rope,2023-08-01,5,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
579,24,8,Football Helmet,2024-01-16,4,"Average product, quality is fine but price feels slightly high.",0.9017502069473268,Positive,quality,0.336
580,48,1,Running Shoes,2025-04-15,3,"Average    experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637
581,69,18,Volleyball,2024-03-19,4,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
582,65,9,Baseball Glove,2023-01-29,5,Exceeded  my    expectations!,0.9995620846748352,Positive,support,0.226
583,88,8,Football Helmet,2025-07-03,5,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
584,70,20,Boxing Gloves,2024-12-04,4,Exceeded  my  expectations!,0.9995620846748352,Positive,support,0.226
585,87,12,Ice Skates,2025-10-23,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
586,7,17,Surfboard,2023-04-11,2,"It performs the basic function, but I expected better finishing and comfort.",-0.9803825616836548,Negative,quality,0.2989
587,31,17,Surfboard,2025-08-31,3,Not  worth    the  money.,-0.9998021721839904,Mixed Negative,pricing,0.2816
588,39,18,Volleyball,2025-09-03,3,Shipping  was  fast  and  the  item  was  well-packaged.,0.9998056292533876,Mixed Positive,delivery,0.2728
589,64,4,Dumbbells,2024-03-21,3,Not    worth  the  money.,-0.9998021721839904,Mixed Negative,pricing,0.2816
590,27,4,Dumbbells,2024-09-13,3,"It performs the basic function, but I expected better finishing and comfort.",-0.9803825616836548,Mixed Negative,quality,0.2989
591,65,12,Ice Skates,2024-10-29,5,Five  stars    for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
592,100,1,Running Shoes,2025-01-18,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
593,62,8,Football Helmet,2025-06-12,5,The  build  quality  is  impressive.,0.999881386756897,Positive,quality,0.4293
594,14,4,Dumbbells,2025-10-01,2,"It performs the basic function, but I expected better finishing and comfort.",-0.9803825616836548,Negative,quality,0.2989
595,46,5,Soccer Ball,2025-09-18,4,Exceeded    my  expectations!,0.9995620846748352,Positive,support,0.226
596,48,15,Climbing Rope,2025-06-27,3,"Good  quality,  but  could    be  cheaper.",0.955940008163452,Mixed Positive,quality,0.3168
597,11,1,Running Shoes,2025-09-07,5,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
598,3,2,Fitness Tracker,2023-08-04,5,Amazing  value  for  the  price.,0.9998892545700072,Positive,pricing,0.3689
599,94,19,Hockey Stick,2025-08-01,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
600,65,3,Yoga Mat,2025-01-11,2,Not  worth    the  money.,-0.9998021721839904,Negative,pricing,0.2816
601,25,11,Ski Boots,2025-07-31,5,Amazing    value  for  the  price.,0.9998892545700072,Positive,pricing,0.3689
602,56,8,Football Helmet,2023-02-08,3,"It performs the basic function, but I expected better finishing and comfort.",-0.9803825616836548,Mixed Negative,quality,0.2989
603,88,4,Dumbbells,2024-07-02,5,Exceeded  my  expectations!,0.9995620846748352,Positive,support,0.226
604,87,2,Fitness Tracker,2023-06-10,3,"Average  experience,  nothing    special.",-0.9992826581001282,Mixed Negative,support,0.2637
605,1,3,Yoga Mat,2023-06-17,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
606,48,8,Football Helmet,2023-10-14,5,The  build  quality  is  impressive.,0.999881386756897,Positive,quality,0.4293
607,25,14,Cycling Helmet,2025-07-07,3,"Great  purchase,  very  satisfied.",0.9998626708984376,Mixed Positive,support,0.2698
608,7,9,Baseball Glove,2023-03-21,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
609,40,10,Golf Clubs,2025-10-23,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637
610,69,3,Yoga Mat,2025-01-29,5,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
611,6,4,Dumbbells,2023-12-06,2,"Average  experience,  nothing  special.",-0.9992826581001282,Negative,support,0.2637
612,38,2,Fitness Tracker,2025-06-17,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
613,48,12,Ice Skates,2025-02-10,3,"The  product  is  okay,  but  the  instructions    were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
614,23,2,Fitness Tracker,2025-01-20,3,"I  love  this  product,  will  buy  again!",0.9998741149902344,Mixed Positive,pricing,0.2354
615,98,1,Running Shoes,2025-01-08,5,"Excellent    product,  highly  recommend!",0.9998780488967896,Positive,quality,0.2978
616,38,20,Boxing Gloves,2023-11-14,5,Packaging was adequate and delivery was timely.,0.9997827410697936,Positive,packaging,0.3048
617,29,15,Climbing Rope,2025-12-22,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
618,45,7,Basketball,2024-08-21,4,Shipping  was  fast  and  the  item    was  well-packaged.,0.9998056292533876,Positive,delivery,0.2728
619,68,14,Cycling Helmet,2023-12-06,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
620,100,1,Running Shoes,2024-10-22,5,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
621,70,14,Cycling Helmet,2025-05-13,2,The  product  arrived  late.,-0.998403251171112,Negative,delivery,0.2442
622,30,4,Dumbbells,2025-12-22,4,The quality is satisfactory overall.,0.9998499155044556,Positive,quality,0.412
623,5,1,Running Shoes,2025-06-15,3,Very durable and performs well for daily use.,0.9998507499694824,Mixed Positive,quality,0.4388
624,82,14,Cycling Helmet,2023-11-28,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
625,32,10,Golf Clubs,2023-02-20,5,"Great  purchase,  very    satisfied.",0.9998626708984376,Positive,support,0.2698
626,38,11,Ski Boots,2025-12-18,5,Exceeded  my  expectations!,0.9995620846748352,Positive,support,0.226
627,18,6,Tennis Racket,2023-06-26,5,Amazing  value  for    the  price.,0.9998892545700072,Positive,pricing,0.3689
628,22,4,Dumbbells,2025-08-30,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637
629,16,20,Boxing Gloves,2024-07-28,5,Exceeded  my    expectations!,0.9995620846748352,Positive,support,0.226
630,31,10,Golf Clubs,2024-08-14,4,The  quality  is    top-notch.,0.9998470544815063,Positive,quality,0.3895
631,73,12,Ice Skates,2024-10-30,4,"Good  quality,  but  could  be    cheaper.",0.955940008163452,Positive,quality,0.3168
632,40,20,Boxing Gloves,2023-02-24,3,"Average  experience,    nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637
633,52,3,Yoga Mat,2023-12-26,2,The    product  arrived  late.,-0.998403251171112,Negative,delivery,0.2442
634,27,13,Swim Goggles,2024-02-25,4,"Good  quality,  but  could  be    cheaper.",0.955940008163452,Positive,quality,0.3168
635,85,16,Kayak,2023-02-22,3,"The  product  is  okay,  but  the  instructions  were    unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
636,37,13,Swim Goggles,2023-12-18,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.9998056292533876,Positive,delivery,0.2728
637,17,7,Basketball,2024-08-21,3,"Average quality, delivery was slightly delayed.",-0.998961329460144,Mixed Negative,support,0.2442
638,63,16,Kayak,2025-08-23,2,Very durable and performs well for daily use.,0.9998507499694824,Mixed Negative,quality,0.4388
639,14,12,Ice Skates,2024-07-07,5,Amazing  value  for  the  price.,0.9998892545700072,Positive,pricing,0.3689
640,23,14,Cycling Helmet,2024-08-09,3,"The  product  is  okay,    but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
641,58,9,Baseball Glove,2024-01-05,1,I  had  a  bad  experience  with  this  product.,-0.9998112320899964,Negative,quality,0.2421
642,53,17,Surfboard,2025-04-28,2,Disappointed  with  the  performance.,-0.9997925162315368,Negative,support,0.248
643,89,16,Kayak,2024-01-07,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive,quality,0.2978
644,97,10,Golf Clubs,2023-11-25,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
645,23,20,Boxing Gloves,2023-11-02,5,Customer  support    was  very  helpful.,0.9991816878318788,Positive,support,0.3455
646,75,2,Fitness Tracker,2023-10-09,5,"I    love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
647,68,2,Fitness Tracker,2023-01-03,4,Customer  support  was    very  helpful.,0.9991816878318788,Positive,support,0.3455
648,76,5,Soccer Ball,2023-03-19,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
649,8,17,Surfboard,2025-02-05,2,"Build quality is okay, however durability could definitely be better.",0.9826349020004272,Mixed Negative,quality,0.507
650,28,3,Yoga Mat,2024-11-08,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
651,38,9,Baseball Glove,2024-09-10,4,"Average product, quality is fine but price feels slightly high.",0.9017502069473268,Positive,quality,0.336
652,39,19,Hockey Stick,2025-05-06,5,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
653,66,16,Kayak,2025-01-14,5,Amazing  value  for  the  price.,0.9998892545700072,Positive,pricing,0.3689
654,46,8,Football Helmet,2023-01-01,1,The  color  was  different  from  what  was  shown.,0.982874631881714,Mixed Negative,support,0.226
655,63,16,Kayak,2023-04-06,4,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
656,17,11,Ski Boots,2024-07-22,3,"Good  quality,    but  could  be  cheaper.",0.955940008163452,Mixed Positive,quality,0.3168
657,35,11,Ski Boots,2025-10-18,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive,quality,0.2978
658,3,18,Volleyball,2025-06-16,1,Not  worth  the    money.,-0.9998021721839904,Negative,pricing,0.2816
659,29,20,Boxing Gloves,2023-03-16,5,The  build  quality  is  impressive.,0.999881386756897,Positive,quality,0.4293
660,62,5,Soccer Ball,2023-10-06,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.9998056292533876,Positive,delivery,0.2728
661,40,18,Volleyball,2025-09-20,2,"Average  experience,  nothing  special.",-0.9992826581001282,Negative,support,0.2637
662,15,5,Soccer Ball,2025-03-24,4,The product reached without any damage.,0.9913528561592102,Positive,packaging,0.2376
663,23,10,Golf Clubs,2025-05-26,5,"Excellent  product,  highly    recommend!",0.9998780488967896,Positive,quality,0.2978
664,31,16,Kayak,2025-08-11,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
665,99,12,Ice Skates,2024-01-03,2,Product  did  not  meet  my  expectations.,-0.9997606873512268,Negative,quality,0.2876
666,53,19,Hockey Stick,2024-05-25,3,Not    worth  the  money.,-0.9998021721839904,Mixed Negative,pricing,0.2816
667,80,14,Cycling Helmet,2024-01-08,4,The quality is satisfactory overall.,0.9998499155044556,Positive,quality,0.412
668,55,4,Dumbbells,2024-04-25,5,"Excellent  product,    highly  recommend!",0.9998780488967896,Positive,quality,0.2978
669,19,19,Hockey Stick,2025-12-31,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
670,53,13,Swim Goggles,2024-03-31,5,The  build  quality  is    impressive.,0.999881386756897,Positive,quality,0.4293
671,24,5,Soccer Ball,2023-03-28,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
672,95,14,Cycling Helmet,2025-02-15,5,"Great    purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
673,74,12,Ice Skates,2025-10-16,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
674,29,1,Running Shoes,2023-08-30,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
675,24,9,Baseball Glove,2025-02-07,2,"Usable for beginners, though the overall quality does not justify the price.",0.9775550365447998,Mixed Negative,quality,0.4026
676,6,12,Ice Skates,2024-03-14,5,The  build  quality  is    impressive.,0.999881386756897,Positive,quality,0.4293
677,6,17,Surfboard,2024-03-29,4,Five    stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
678,49,9,Baseball Glove,2025-05-19,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637
679,10,8,Football Helmet,2025-09-29,2,"Usable for beginners, though the overall quality does not justify the price.",0.9775550365447998,Mixed Negative,quality,0.4026
680,60,20,Boxing Gloves,2025-06-12,4,Exceeded  my    expectations!,0.9995620846748352,Positive,support,0.226
681,48,16,Kayak,2024-03-21,5,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
